origin,source_path,repository_relative_path,original_filename,artifact_role,experiment_ids,sha256,size_bytes,has_notebook_outputs,exact_repository_duplicate,intake_path,intake_status,modified_utc
repository,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\31to40\37\037_only_fourier_n2_translate_scale_three_run_fourier_order_offline_colab_seed42_paper_row.csv,shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\31to40\37\037_only_fourier_n2_translate_scale_three_run_fourier_order_offline_colab_seed42_paper_row.csv,037_only_fourier_n2_translate_scale_three_run_fourier_order_offline_colab_seed42_paper_row.csv,raw_metrics_or_log,37,507f57d1382a6028dd88c231eb5f1a990e23ffb63787bc326a790e6f5f12625f,5290,False,False,,not_applicable,2026-07-16T03:40:36.130192+00:00
repository,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\31to40\38\038_n2_translate_erasing_fourier_order_offline_colab_seed42.ipynb,shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\31to40\38\038_n2_translate_erasing_fourier_order_offline_colab_seed42.ipynb,038_n2_translate_erasing_fourier_order_offline_colab_seed42.ipynb,executed_notebook,38,897db3481ae4cd77a57005d90717b7e3facb9a67067853215e12a9b04e71c618,463184,True,False,,not_applicable,2026-07-16T03:50:45.545699+00:00
repository,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\31to40\38\38_only_fourier_n2_translate_erasing_three_run_fourier_order_offline_colab_seed42_paper_row.csv,shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\31to40\38\38_only_fourier_n2_translate_erasing_three_run_fourier_order_offline_colab_seed42_paper_row.csv,38_only_fourier_n2_translate_erasing_three_run_fourier_order_offline_colab_seed42_paper_row.csv,raw_metrics_or_log,38,bf9d379444d0efa93e492b9c7c4496107c976139dcdfb85248a1e05451245c65,5327,False,False,,not_applicable,2026-07-16T03:50:37.212392+00:00
repository,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\31to40\39\039_n2_translate_flipud_fourier_order_offline_colab_seed42.ipynb,shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\31to40\39\039_n2_translate_flipud_fourier_order_offline_colab_seed42.ipynb,039_n2_translate_flipud_fourier_order_offline_colab_seed42.ipynb,executed_notebook,39,5fa106d35678374e654c37e5bb229fbd478ef341dfd22836a990d54d795391b0,466849,True,False,,not_applicable,2026-07-16T03:57:10.849589+00:00
repository,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\31to40\39\39_only_fourier_n2_translate_flipud_three_run_fourier_order_offline_colab_seed42_paper_row.csv,shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\31to40\39\39_only_fourier_n2_translate_flipud_three_run_fourier_order_offline_colab_seed42_paper_row.csv,39_only_fourier_n2_translate_flipud_three_run_fourier_order_offline_colab_seed42_paper_row.csv,raw_metrics_or_log,39,142ad75e1dbad09f36ae4fa07914fd4ce3cd544b15d392a72f46625eb29db0e9,5316,False,False,,not_applicable,2026-07-16T03:57:00.085285+00:00
repository,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\31to40\40\040_n2_scale_erasing_fourier_order_offline_colab_seed42.ipynb,shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\31to40\40\040_n2_scale_erasing_fourier_order_offline_colab_seed42.ipynb,040_n2_scale_erasing_fourier_order_offline_colab_seed42.ipynb,executed_notebook,40,aa8e4dcabfde52bab413096847d2f074394fe1bad70e5baf95fbf26db082f21e,457508,True,False,,not_applicable,2026-07-16T03:48:55.619241+00:00
repository,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\31to40\40\40_only_fourier_n2_scale_erasing_three_run_fourier_order_offline_colab_seed42_paper_row.csv,shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\31to40\40\40_only_fourier_n2_scale_erasing_three_run_fourier_order_offline_colab_seed42_paper_row.csv,40_only_fourier_n2_scale_erasing_three_run_fourier_order_offline_colab_seed42_paper_row.csv,raw_metrics_or_log,40,05843b7b05b4f8f7f706af6635efdb235f418cd1258f850af694754cf34f471a,5208,False,False,,not_applicable,2026-07-16T03:48:38.862170+00:00
repository,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\31to40\README.md,shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\31to40\README.md,README.md,analysis_markdown,,15973156ba140f6e6a62471391c29932be54f10929505bbb849477f6d3c665f2,895,False,False,,not_applicable,2026-07-23T02:58:46.986081+00:00
repository,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\41to50\41\041_n2_translate_fliplr_fourier_order_offline_colab_seed42.ipynb,shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\41to50\41\041_n2_translate_fliplr_fourier_order_offline_colab_seed42.ipynb,041_n2_translate_fliplr_fourier_order_offline_colab_seed42.ipynb,executed_notebook,41,4cd04ae6be743605dd61482f37d27782686733d7004156abb59f713d3f409e04,463109,True,False,,not_applicable,2026-07-19T08:11:06.877783+00:00
repository,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\41to50\41\41_only_fourier_n2_translate_fliplr_three_run_fourier_order_offline_colab_seed42_paper_row.csv,shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\41to50\41\41_only_fourier_n2_translate_fliplr_three_run_fourier_order_offline_colab_seed42_paper_row.csv,41_only_fourier_n2_translate_fliplr_three_run_fourier_order_offline_colab_seed42_paper_row.csv,raw_metrics_or_log,41,00248c860d5e9e2d515cab0e4d3ed860b3b2a628e592ceb1f3581d112a48f7b5,5316,False,False,,not_applicable,2026-07-19T08:10:39.403837+00:00
repository,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\41to50\42\042_n2_scale_flipud_fourier_order_offline_colab_seed42.ipynb,shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\41to50\42\042_n2_scale_flipud_fourier_order_offline_colab_seed42.ipynb,042_n2_scale_flipud_fourier_order_offline_colab_seed42.ipynb,executed_notebook,42,c01479a54c7eac6bdce4db246e239ed341c9d0b4ff5e45e46b6ecc69dc4613b7,480094,True,False,,not_applicable,2026-07-19T08:20:21.751575+00:00
repository,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\41to50\42\42_only_fourier_n2_scale_flipud_three_run_fourier_order_offline_colab_seed42_paper_row.csv,shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\41to50\42\42_only_fourier_n2_scale_flipud_three_run_fourier_order_offline_colab_seed42_paper_row.csv,42_only_fourier_n2_scale_flipud_three_run_fourier_order_offline_colab_seed42_paper_row.csv,raw_metrics_or_log,42,54fa25d6f791b2594ce2088e892bc1708f12580a32eeaa61db908085fe27190d,5160,False,False,,not_applicable,2026-07-19T08:20:00.486672+00:00
repository,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\41to50\43\043_n2_scale_fliplr_fourier_order_offline_colab_seed42.ipynb,shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\41to50\43\043_n2_scale_fliplr_fourier_order_offline_colab_seed42.ipynb,043_n2_scale_fliplr_fourier_order_offline_colab_seed42.ipynb,executed_notebook,43,2f8ccd5289fbf77f9d9b7b0749426019fe43fd86ac4f773e114c1447ae73925b,471955,True,False,,not_applicable,2026-07-19T08:27:44.567825+00:00
repository,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\41to50\43\43_only_fourier_n2_scale_fliplr_three_run_fourier_order_offline_colab_seed42_paper_row.csv,shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\41to50\43\43_only_fourier_n2_scale_fliplr_three_run_fourier_order_offline_colab_seed42_paper_row.csv,43_only_fourier_n2_scale_fliplr_three_run_fourier_order_offline_colab_seed42_paper_row.csv,raw_metrics_or_log,43,5288976ea6b96f645cd8966f5de5be08373fbac5512646f0ab4c7766b214e18a,5188,False,False,,not_applicable,2026-07-19T08:27:36.859188+00:00
repository,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\41to50\44\044_n2_translate_degrees_fourier_order_offline_colab_seed42.ipynb,shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\41to50\44\044_n2_translate_degrees_fourier_order_offline_colab_seed42.ipynb,044_n2_translate_degrees_fourier_order_offline_colab_seed42.ipynb,executed_notebook,44,905a3f8673333fe766ec15f9445cd06b0a443e17122fbd552449a8784b0498f7,469356,True,False,,not_applicable,2026-07-19T08:14:19.735716+00:00
repository,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\41to50\44\44_only_fourier_n2_translate_degrees_three_run_fourier_order_offline_colab_seed42_paper_row.csv,shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\41to50\44\44_only_fourier_n2_translate_degrees_three_run_fourier_order_offline_colab_seed42_paper_row.csv,44_only_fourier_n2_translate_degrees_three_run_fourier_order_offline_colab_seed42_paper_row.csv,raw_metrics_or_log,44,7e9857fb54614ce2714dbe5f59f135a3f9e1019cbb8fa6f7ae980768f0140446,5338,False,False,,not_applicable,2026-07-19T08:14:11.078341+00:00
repository,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\41to50\45\045-run.ipynb,shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\41to50\45\045-run.ipynb,045-run.ipynb,executed_notebook,45,d704ed01d6b16c636585e4279eeac6d663c9bf77a35ab9cef61e449a94a211e0,702206,True,False,,not_applicable,2026-07-20T06:36:24.602122+00:00
repository,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\41to50\45\45_only_fourier_panel_a_noise_robustness_kaggle_seed42_paper_row.txt,shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\41to50\45\45_only_fourier_panel_a_noise_robustness_kaggle_seed42_paper_row.txt,45_only_fourier_panel_a_noise_robustness_kaggle_seed42_paper_row.txt,raw_metrics_or_log,45,1c819a30e189f2557668324723f87c965844fbad004a33fafc9cdf87e75348ac,5884,False,False,,not_applicable,2026-07-20T06:37:25.906850+00:00
repository,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\41to50\46\46-log.ipynb,shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\41to50\46\46-log.ipynb,46-log.ipynb,executed_notebook,46,174ea7df90c2a9ac969d05e231ed2067c8e991de1a29211ea3324e11e16aaeab,36447,True,False,,not_applicable,2026-07-20T12:31:34.402536+00:00
repository,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\41to50\46\46_inference_timing_all_methods_seed42.json,shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\41to50\46\46_inference_timing_all_methods_seed42.json,46_inference_timing_all_methods_seed42.json,raw_metrics_or_log,46,34bae15c64c5d3ef2468c12f5dd83d3bf8d0e50f0924a261e71a3b0e699c8ab1,3366,False,False,,not_applicable,2026-07-20T12:31:32.380602+00:00
repository,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\41to50\README.md,shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\41to50\README.md,README.md,analysis_markdown,,4566cb23ceab5aa10c8e68a4f3117442031c268a575f02e2dce4e72687b65ca9,1023,False,False,,not_applicable,2026-07-23T02:58:48.955940+00:00
repository,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\99_noise-ablation-baseline.ipynb,shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\99_noise-ablation-baseline.ipynb,99_noise-ablation-baseline.ipynb,executed_notebook,,8e3eb6742c8e28a4ebdcc0efc811fef422b101c1ce60f9c643b5c70ceb4bafd3,294901,True,False,,not_applicable,2026-07-02T03:50:59.097846+00:00
repository,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\factorial_A_H_highpass_s50_a0p10_analysis.md,shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\factorial_A_H_highpass_s50_a0p10_analysis.md,factorial_A_H_highpass_s50_a0p10_analysis.md,analysis_markdown,,4ce052844edf445bb43571e9f390d254af4c9e40797076ef05b72ee7b14986d6,5351,False,False,,not_applicable,2026-07-02T03:50:59.099854+00:00
repository,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\final_metrics_and_training_configs_registry.md,shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\final_metrics_and_training_configs_registry.md,final_metrics_and_training_configs_registry.md,analysis_markdown,,700428e75eef726184636761a718021fafe64f1f0ae1fccc7653e0edbd89d55e,23193,False,False,,not_applicable,2026-07-02T03:50:59.099854+00:00
repository,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\only_fourier_consolidated_training_metrics.csv,shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\only_fourier_consolidated_training_metrics.csv,only_fourier_consolidated_training_metrics.csv,raw_metrics_or_log,,3519f20c45f28fbbfc1128e96adb40ba1f59968ee31e5f2a74050036e771ca6f,33559,False,False,,not_applicable,2026-07-02T03:50:59.101864+00:00
repository,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\only_fourier_consolidated_training_metrics_sources.csv,shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\only_fourier_consolidated_training_metrics_sources.csv,only_fourier_consolidated_training_metrics_sources.csv,raw_metrics_or_log,,4397bf42f54531cb8c9cccce49ff38231e99051ba74d82d415a9792fa7fd8066,940,False,False,,not_applicable,2026-07-02T03:50:59.101864+00:00
repository,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\only_fourier_factorial_A_H_highpass_s50_a0p10_summary.csv,shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\only_fourier_factorial_A_H_highpass_s50_a0p10_summary.csv,only_fourier_factorial_A_H_highpass_s50_a0p10_summary.csv,raw_metrics_or_log,,8c9509387aaa38a46cb63d7c0d30729a9cc22cad1bec989dab8f714d61b980c6,23522,False,False,,not_applicable,2026-07-02T03:50:59.104249+00:00
repository,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\only_fourier_running_metrics_report.md,shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\only_fourier_running_metrics_report.md,only_fourier_running_metrics_report.md,analysis_markdown,,5e73bc7887a073b0bf2808ca77dca2d8fbf8817f2d3d6fc942fd77680122307f,14421,False,False,,not_applicable,2026-07-02T03:50:59.105259+00:00
repository,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\training_log_summary.md,shrimp-leakage-aware-segmentation\ONLY_fourier\training_log\training_log_summary.md,training_log_summary.md,analysis_markdown,,1cc8d833e6ed2da6864252f3601bafa1d19977e6d1fb2b9ea5482236a7608e17,9351,False,False,,not_applicable,2026-07-02T03:50:59.106257+00:00
repository,C:\Users\Admin\workspace\CVio_Shrimp_Disease_Classification_Capstone_SU26\shrimp-leakage-aware-segmentation\ONLY_fourier\u2net_bgrem_clean_aug_hook_on.ipynb,shrimp-leakage-aware-segmentation\ONLY_fourier\u2net_bgrem_clean_aug_hook_on.ipynb,u2net_bgrem_clean_aug_hook_on.ipynb,unexecuted_notebook,,3fdb8614d38e6d1e2ba4e23814b0363a87d532148cf9b4c0cb3988192fc6d285,83041,False,False,,not_applicable,2026-07-02T03:50:59.107183+00:00
downloads,C:\Users\Admin\Downloads\013-mode-g-fourier-tuning-seed42.ipynb,,013-mode-g-fourier-tuning-seed42.ipynb,executed_notebook,13,ab95f3c370f8145ba812ec95248beae6d5ad4e608539f42063dd8e767b74a6fb,783506,True,True,,exact_duplicate_of_repository,2026-06-23T09:59:05.567061+00:00
downloads,C:\Users\Admin\Downloads\014-mode-g-highpass-local-sweep-seed42.ipynb,,014-mode-g-highpass-local-sweep-seed42.ipynb,executed_notebook,14,afbbd0992b1f51dde8d5dca321987f81b23aaf14e68aaf239ca87ef6566d642d,942309,True,True,,exact_duplicate_of_repository,2026-06-24T07:53:56.957435+00:00
downloads,C:\Users\Admin\Downloads\015_fouirer-hev-aug-attention.ipynb,,015_fouirer-hev-aug-attention.ipynb,executed_notebook,15,2431f1964a328a0f994f46a2153c88ee01d9ebc5a540976275fa990e75283809,434945,True,True,,exact_duplicate_of_repository,2026-06-24T13:44:02.270248+00:00
downloads,C:\Users\Admin\Downloads\017-learnable-feature-fourier-fddem-no-aug-hook-of (1).ipynb,,017-learnable-feature-fourier-fddem-no-aug-hook-of (1).ipynb,executed_notebook,17,3e88f7c9cd03cb100d34861ea74c043c244be2743534264754b57419ae578f03,419408,True,True,,exact_duplicate_of_repository,2026-07-02T01:28:41.242683+00:00
downloads,C:\Users\Admin\Downloads\017-learnable-feature-fourier-fddem-no-aug-hook-of.ipynb,,017-learnable-feature-fourier-fddem-no-aug-hook-of.ipynb,executed_notebook,17,3e88f7c9cd03cb100d34861ea74c043c244be2743534264754b57419ae578f03,419408,True,True,,exact_duplicate_of_repository,2026-06-30T03:03:56.511030+00:00
downloads,C:\Users\Admin\Downloads\018-fourier-feature-refinement-no-aug-hook-off-see.ipynb,,018-fourier-feature-refinement-no-aug-hook-off-see.ipynb,executed_notebook,18,f1528ce930b7ce97e398694143a4b8135f30abdfb134c5b97283dfd8f8633940,296203,True,True,,exact_duplicate_of_repository,2026-07-02T09:32:19.384658+00:00
downloads,C:\Users\Admin\Downloads\023_log.ipynb,,023_log.ipynb,executed_notebook,23,e4c7d898dd5ce7683bd7d7e6fdc8f2223e76fa050d45bc3070bd8e9b437f0b52,308450,True,False,shrimp-leakage-aware-segmentation\ONLY_fourier\evidence\intake_downloads\023_log.ipynb,copied_unique_download_evidence,2026-07-05T14:44:33.151615+00:00
downloads,C:\Users\Admin\Downloads\026_log.ipynb,,026_log.ipynb,executed_notebook,26,d4dc774e02654408feb9a95f6d8dfc9a2ee531a6fc4549278e7dbe12879c905a,698315,True,True,,exact_duplicate_of_repository,2026-07-05T17:04:35.176893+00:00
downloads,C:\Users\Admin\Downloads\029-log.ipynb,,029-log.ipynb,executed_notebook,29,3b4648c01e0160643a31afa530f97935674522152e02f174f2e6122196cbf7c7,435427,True,False,shrimp-leakage-aware-segmentation\ONLY_fourier\evidence\intake_downloads\029-log.ipynb,copied_unique_download_evidence,2026-07-13T06:23:44.405347+00:00
downloads,C:\Users\Admin\Downloads\031_1st_RUN_translate_two_value_fourier_order_offline_colab_seed42.ipynb,,031_1st_RUN_translate_two_value_fourier_order_offline_colab_seed42.ipynb,executed_notebook,31,f777c377eb3a7b227da0418dacd15772bc58a5cc8dafc0d58c0fe13759e6dfcf,537947,True,True,,exact_duplicate_of_repository,2026-07-13T09:39:32.364347+00:00
downloads,C:\Users\Admin\Downloads\031_2nd_RUN_only_fourier_n1_translate_two_value_fourier_order_offline_colab_seed42_paper_row.csv,,031_2nd_RUN_only_fourier_n1_translate_two_value_fourier_order_offline_colab_seed42_paper_row.csv,raw_metrics_or_log,31,a844a16d2ce4604c7b67d64fe1accde36d801001e7c30b258c06c456e0c2b32c,3908,False,True,,exact_duplicate_of_repository,2026-07-13T11:55:10.556586+00:00
downloads,C:\Users\Admin\Downloads\031_2nd_RUN_translate_two_value_fourier_order_offline_colab_seed42.ipynb,,031_2nd_RUN_translate_two_value_fourier_order_offline_colab_seed42.ipynb,executed_notebook,31,fdeb37624fe2f53f30434df2f6fc51466fb92b0917a43e38a1d4afb1dcf4a039,391777,True,True,,exact_duplicate_of_repository,2026-07-13T11:55:36.419723+00:00
downloads,C:\Users\Admin\Downloads\032_1st_RUN_only_fourier_n1_scale_two_value_fourier_order_offline_colab_seed42_partial.csv,,032_1st_RUN_only_fourier_n1_scale_two_value_fourier_order_offline_colab_seed42_partial.csv,raw_metrics_or_log,32,559c6f20a3b70ec003d5e1f7f5725ec6f37489db9db05abb4c58890ef0c6e0e6,16664,False,True,,exact_duplicate_of_repository,2026-07-13T09:48:36.331707+00:00
downloads,C:\Users\Admin\Downloads\032_1st_RUN_scale_two_value_fourier_order_offline_colab_seed42.ipynb,,032_1st_RUN_scale_two_value_fourier_order_offline_colab_seed42.ipynb,executed_notebook,32,d70e0f2458396228a5210edbd4b8713ca8bdc731d131eaaa59cd2b0ad6f958b5,525842,True,True,,exact_duplicate_of_repository,2026-07-13T09:49:10.021153+00:00
downloads,C:\Users\Admin\Downloads\032_2nd_RUN_only_fourier_n1_scale_two_value_fourier_order_offline_colab_seed42_paper_row.csv,,032_2nd_RUN_only_fourier_n1_scale_two_value_fourier_order_offline_colab_seed42_paper_row.csv,raw_metrics_or_log,32,1da68af48032f2524ba430fd11ccb0027791ac1bddc6ebf66290e69502e8915d,3856,False,True,,exact_duplicate_of_repository,2026-07-13T12:06:57.525940+00:00
downloads,C:\Users\Admin\Downloads\032_2nd_RUN_scale_two_value_fourier_order_offline_colab_seed42.ipynb,,032_2nd_RUN_scale_two_value_fourier_order_offline_colab_seed42.ipynb,executed_notebook,32,53c2113cb26c6f5e6476db9aa96708fc64b97b2a9c9d9858beb7a34a01f3c6f2,401499,True,True,,exact_duplicate_of_repository,2026-07-13T12:06:47.731369+00:00
downloads,C:\Users\Admin\Downloads\033_1st_RUN_fliplr_two_value_fourier_order_offline_colab_seed42.ipynb,,033_1st_RUN_fliplr_two_value_fourier_order_offline_colab_seed42.ipynb,executed_notebook,33,4f14298cf3f2573c42f46aca27c43f500897ae92580e2f5b34ffd082bd1db34e,580115,True,True,,exact_duplicate_of_repository,2026-07-13T09:48:26.809617+00:00
downloads,C:\Users\Admin\Downloads\033_1st_RUN_only_fourier_n1_fliplr_two_value_fourier_order_offline_colab_seed42_partial.csv,,033_1st_RUN_only_fourier_n1_fliplr_two_value_fourier_order_offline_colab_seed42_partial.csv,raw_metrics_or_log,33,d35f2d258894ff74d9c8f34d99d260c4e3134944b61d35be400af7bde6f03fce,20702,False,True,,exact_duplicate_of_repository,2026-07-13T09:48:05.062953+00:00
downloads,C:\Users\Admin\Downloads\033_2nd_RUN_fliplr_two_value_fourier_order_offline_colab_seed42.ipynb,,033_2nd_RUN_fliplr_two_value_fourier_order_offline_colab_seed42.ipynb,executed_notebook,33,94465f26f237f5f698d83eb59cd188f7012214e37ba8c65e97878981e0df885e,421466,True,True,,exact_duplicate_of_repository,2026-07-13T12:15:52.745950+00:00
downloads,C:\Users\Admin\Downloads\033_2nd_RUN_only_fourier_n1_fliplr_two_value_fourier_order_offline_colab_seed42_paper_row.csv,,033_2nd_RUN_only_fourier_n1_fliplr_two_value_fourier_order_offline_colab_seed42_paper_row.csv,raw_metrics_or_log,33,3ee40e1c3cb7b86ec8f74fa8e0a56f7d0d6089f353129521075aa3652aa5c969,3860,False,True,,exact_duplicate_of_repository,2026-07-13T12:16:34.466469+00:00
downloads,C:\Users\Admin\Downloads\034_1st_RUN_degrees_two_value_fourier_order_offline_colab_seed42.ipynb,,034_1st_RUN_degrees_two_value_fourier_order_offline_colab_seed42.ipynb,executed_notebook,34,a7b617bd06d8e94524da1bbce667809552c76710d1eaadd070f28b02f609f187,525410,True,True,,exact_duplicate_of_repository,2026-07-13T09:37:15.514827+00:00
downloads,C:\Users\Admin\Downloads\034_2nd_RUN_degrees_two_value_fourier_order_offline_colab_seed42.ipynb,,034_2nd_RUN_degrees_two_value_fourier_order_offline_colab_seed42.ipynb,executed_notebook,34,18c556166d42514bfb72e7d9583a1333c4fe12595c5721ff8049cbc0a1591b7b,396501,True,True,,exact_duplicate_of_repository,2026-07-13T12:01:08.476010+00:00
downloads,C:\Users\Admin\Downloads\034_2nd_RUN_only_fourier_n1_degrees_two_value_fourier_order_offline_colab_seed42_paper_row.csv,,034_2nd_RUN_only_fourier_n1_degrees_two_value_fourier_order_offline_colab_seed42_paper_row.csv,raw_metrics_or_log,34,9404896121592f9ceb35ab22f03e48fcb4e9634866b556cee0935483e437d2cc,3845,False,True,,exact_duplicate_of_repository,2026-07-13T12:01:37.650885+00:00
downloads,C:\Users\Admin\Downloads\035_1st_RUN_erasing_two_value_fourier_order_offline_colab_seed42.ipynb,,035_1st_RUN_erasing_two_value_fourier_order_offline_colab_seed42.ipynb,executed_notebook,35,986f7163ddd0ae169759b026cb1230724ebe9cc35a4f2bb5ae4af83ccdc28196,428054,True,True,,exact_duplicate_of_repository,2026-07-15T03:49:24.611383+00:00
downloads,C:\Users\Admin\Downloads\035_1st_RUN_only_fourier_n1_erasing_two_value_fourier_order_offline_colab_seed42_partial.csv,,035_1st_RUN_only_fourier_n1_erasing_two_value_fourier_order_offline_colab_seed42_partial.csv,raw_metrics_or_log,35,a52be4a837c65c0b2e0403b1dc2c85198f1ef9773cc43bb8e551b0e7089bed1d,13592,False,True,,exact_duplicate_of_repository,2026-07-15T03:48:43.590435+00:00
downloads,C:\Users\Admin\Downloads\035_2nd_RUN_erasing_two_value_fourier_order_offline_colab_seed42.ipynb,,035_2nd_RUN_erasing_two_value_fourier_order_offline_colab_seed42.ipynb,executed_notebook,35,65e1390d886506a7053f4be749d71af1d02d3b945d219b598428006787a4c067,478333,True,True,,exact_duplicate_of_repository,2026-07-15T03:54:46.864754+00:00
downloads,C:\Users\Admin\Downloads\035_2nd_RUN_only_fourier_n1_erasing_two_value_fourier_order_offline_colab_seed42_paper_row.csv,,035_2nd_RUN_only_fourier_n1_erasing_two_value_fourier_order_offline_colab_seed42_paper_row.csv,raw_metrics_or_log,35,0d33104bdf766429c0b383a37a68118b87cf81b7d722024f1a6db1c689fa1b3b,4984,False,True,,exact_duplicate_of_repository,2026-07-15T03:53:58.856019+00:00
downloads,C:\Users\Admin\Downloads\036_1st_RUN_flipud_two_value_fourier_order_offline_colab_seed42.ipynb,,036_1st_RUN_flipud_two_value_fourier_order_offline_colab_seed42.ipynb,executed_notebook,36,a34fa8c850218b849568f47b3aca6a9b6f6482bafc8bbe5dc571c4e6294887f0,425304,True,True,,exact_duplicate_of_repository,2026-07-15T03:39:08.746134+00:00
